PMID,Title,csv_name,SentenceIndex,Sentence
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,4,"To compare the risk of affective disorder by diabetic status, subjects with T2DM with type 2 diabetes were matched for birth date and gender with subjects without T2DM without T2DM."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,5,"To assess the effect of OAAs, we considered patients with T2DM 50 years and over."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,6,"Matched AD-free patients with T2DM on OAAs were compared with patients with T2DM on OAAs without OAAs, for age, gender, locality, health service, Charlson Comorbidity Index."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,7,and diabetes diagnosis date to avoid immortal time bias.
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,8,"AD incidence densities, hazard ratios (HR) and 95% confidence intervals (CIs) were calculated."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,9,"RESULTS: Compared with diabetes-free subjects, the HR (95% CI) for AD was 2.62 (2.31 to 2.98) for patients with T2DM who were not on OAAs, and 1.08 (0.99 to 1.18) for patients with T2DM who were not on OAAs who were on OAAs."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,10,"The AD incidence density decreased from 91.1 to 39.4 per 10,000 person-years for patients on the combination of metformin and sulfonylurea."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,11,"The HR (95% CI) for AD was 0.92 (0.59 to 1.45) for patients with T2DM on metformin alone on metformin alone, 1.08 (0.84 to 1.38) for patients with T2DM on sulfonylurea alone on sulfonylurea alone, and 0.40 (0.32 to 0.50) for the patients with T2DM on the combination of metformin and sulfonylurea treatment, and the decrease was not related to sequence or insulin usage."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,12,"Similar patterns were seen for incident AD exclusion for up to 3 years, although more so patients with T2DM on the combination of metformin and sulfonylurea bipolar than unipolar."
23194378,Increased risk of affective disorders in type 2 diabetes is minimized by sulfonylurea and metformin combination: a population-based cohort study.,ALZ_T2DM,13,"CONCLUSIONS: The incident AD risk is increased by 2.6-fold in T2DM, and the combination of sulfonylurea and metformin minimizes risk of incident AD in T2DM patients risk."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,0,The last two decades have proffered many remarkable choices in managing type 1 and type 2 diabetes mellitus.
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,1,"Leading the list are glucagon-like peptide-1 receptor agonists (GLP1RAs), the first of which, exenatide, was approved by the FDA in 2005."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,2,"Two other major classes of drugs have also entered the market: dipeptidyl peptidase-4 (DPP-4) inhibitors, commonly known as gliptins and approved in 2006, and sodium-glucose cotransporter-2 (SGLT-2) inhibitors, with the first approval occurring in 2013. drugs drugs have revolutionized the treatment of diabetes."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,3,"Additionally, on the horizon, the once-weekly basal insulin analog insulin icodec and the once-weekly combination of insulin icodec and semaglutide are expected to be available in the future."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,4,"Beyond glycemic control, glucagon-like peptide-1 receptor agonists (GLP1RAs) have exhibited benefits in conditions associated with diabetes, including hypertension, dyslipidemia, non-alcoholic steatohepatitis, as well as in neurodegenerative diseases such as Alzheimer's disease."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,5,"Additionally, emerging research suggests potential roles in certain types of cancer, infertility, and associative learning."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,6,"Major cardiovascular events seem to be lower in patients on glucagon-like peptide-1 receptor agonists (GLP1RAs) While some evidence is robust, other findings remain tenuous."
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,7,This is important that clinicians are familiar with current research in order to provide optimal evidence-based care to patients.
40142784,Glucagon-like Peptide-1 Receptor Agonists: Exciting Avenues Beyond Weight Loss.,ALZ_T2DM,8,"In the not-too-distant future, there may be a case to prescribe drugs drugs for benefits outside diabetes."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,0,"T2DM is known to cause disturbances in glucose homeostasis and negative changes in the heart muscle, while aging and diabetes are recognized risk factors for CVD."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,1,"Given this, our study aims to investigate a method for controlling and managing CVDs induced by T2DM in elderly populations."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,2,"To achieve this, we categorized 40 rats into 5 groups, including HAD (n = 8), HA (n = 8), AD (n = 8), AHT (n = 8), and ADT (n = 8)."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,3,The exercise protocol consisted of eight weeks of HIIT (three sessions per week) performed at 90-95% of maximal speed.
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,4,"Following cardiac tissue extraction, we assessed the levels of IGF-1, PI3K, and AKT proteins using Western blot technique, and analyzed the histopathological variations of the heart tissue using H&E, Sudan Black, and Masson's trichrome tissue staining."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,5,The histological findings from our study demonstrated that T2DM had a significant impact on the development of pathological hypertrophy and fibrosis in the heart tissue of elderly individuals.
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,6,"However, HIIT not only effectively controlled pathological hypertrophy and fibrosis, but also induced physiological hypertrophy in the AHT and ADT groups compared to the HA and AD groups."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,7,"Results from Sudan Black staining indicated that there was an increase in lipid droplet accumulation in the cytoplasm of cardiomyocytes and their nuclei in the HA and AD groups, while the accumulation of lipid droplets decreased significantly in the AHT and ADT groups."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,8,"In both the AHT group and the ADT group, a single HIIT session led to a reduction in collagen fiber accumulation and fibrotic frameworks."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,9,"Our research also revealed that diabetes caused a significant elevation in the levels of IGF-1, PI3K, and AKT proteins, but after eight weeks of HIIT, the levels of these proteins decreased significantly in the training groups."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,10,"Overall, our findings suggest that HIIT may be a suitable non-pharmacological approach for improving histological and physiological changes in elderly individuals with T2DM."
38531890,"Highlighting the effects of high-intensity interval training on the changes associated with hypertrophy, apoptosis, and histological proteins of the heart of old rats with type 2 diabetes.",ALZ_T2DM,11,"However, we recommend further research to examine the impact of HIIT training on both healthy and diseased elderly populations."
40345929,New-generation antidiabetic medications and dementia risk in older adults with type 2 diabetes: A retrospective cohort study.,ALZ_T2DM,0,"BACKGROUND: New-generation antidiabetic medications may have therapeutic potential for dementia, beyond their glycemic effects."
40345929,New-generation antidiabetic medications and dementia risk in older adults with type 2 diabetes: A retrospective cohort study.,ALZ_T2DM,1,"However, information from observational studies exploring the association between new-generation antidiabetic use and dementia risk is limited."
40345929,New-generation antidiabetic medications and dementia risk in older adults with type 2 diabetes: A retrospective cohort study.,ALZ_T2DM,2,OBJECTIVES: To examine the association between new-generation antidiabetic medication use and dementia risk.
